trade_num,date,symbol,entry_ts,exit_ts,entry_px,exit_px,ret_pct,rvol,BOD_equity,pos_size,gross_pnl,commission,net_pnl,equity_after,positions_today
171,2023-08-31,DMS,2023-08-31 14:01:47,2023-08-31 19:50:00,3.4672,3.9302,13.3506,7.46,1515099.15,100000.0,13350.6,288.42,13062.18,1528161.33,1
172,2023-08-31,SQL,2023-08-31 14:03:15,2023-08-31 19:50:00,17.1855,21.0221,22.3247,4.39,1515099.15,100000.0,22324.7,58.19,22266.51,1550427.85,2
173,2023-08-31,ADTX,2023-08-31 14:59:39,2023-08-31 19:50:00,93857384.16,441852600.0,370.7702,13.64,1515099.15,100000.0,370770.2,2.0,370768.2,1921196.05,3
174,2023-08-31,ADTX,2023-08-31 15:53:47,2023-08-31 19:50:00,109930920.0,441852600.0,301.9366,2.47,1515099.15,100000.0,301936.6,2.0,301934.6,2223130.65,4
175,2023-09-01,ADTX,2023-09-01 13:56:02,2023-09-01 19:50:00,271829184.0,403618824.0,48.4825,1.2,2223130.65,100000.0,48482.5,2.0,48480.5,2271611.15,1
176,2023-09-01,ADTX,2023-09-01 15:10:10,2023-09-01 19:50:00,239467701.6,403618824.0,68.5483,1.02,2223130.65,100000.0,68548.3,2.0,68546.3,2340157.45,2
177,2023-09-05,DBGI,2023-09-05 14:49:09,2023-09-05 19:50:00,619.5825,770.0301,24.2821,3.32,2340157.45,100000.0,24282.1,2.0,24280.1,2364437.55,1
178,2023-09-06,HKIT,2023-09-06 14:04:22,2023-09-06 19:50:00,1537.65,205.485,-86.6364,3.25,2364437.55,100000.0,-86636.4,2.0,-86638.4,2277799.15,1
179,2023-09-06,HKIT,2023-09-06 14:48:03,2023-09-06 19:50:00,1533.8159,205.485,-86.603,1.82,2364437.55,100000.0,-86603.0,2.0,-86605.0,2191194.15,2
180,2023-09-18,DTOC,2023-09-18 14:54:33,2023-09-18 19:50:00,10.864,29.6258,172.6953,29.88,2191194.15,100000.0,172695.3,92.05,172603.25,2363797.4,1
181,2023-09-27,CMCT,2023-09-27 15:44:02,2023-09-27 19:50:00,100731.5101,107557.7121,6.7766,1.04,2363797.4,100000.0,6776.6,2.0,6774.6,2370572.0,1
182,2023-10-02,MNTS,2023-10-02 14:26:20,2023-10-02 19:50:00,820.0038,489.8266,-40.2653,2.48,2370572.0,100000.0,-40265.3,2.0,-40267.3,2330304.7,1
183,2023-10-05,MRTX,2023-10-05 14:30:21,2023-10-05 19:50:00,46.1697,61.6618,33.5546,1.38,2330304.7,100000.0,33554.6,21.66,33532.94,2363837.64,1
184,2023-10-06,ALXO,2023-10-06 15:01:53,2023-10-06 19:50:00,7.0852,8.3192,17.4151,2.48,2363837.64,100000.0,17415.1,141.14,17273.96,2381111.6,1
185,2023-10-11,TPST,2023-10-11 13:52:07,2023-10-11 19:50:00,15.3514,60.1044,291.5243,1.82,2381111.6,100000.0,291524.3,65.14,291459.16,2672570.76,1
186,2023-10-11,TPST,2023-10-11 14:20:33,2023-10-11 19:50:00,13.065,60.1044,360.041,2.54,2381111.6,100000.0,360041.0,76.54,359964.46,3032535.22,2
187,2023-10-11,TPST,2023-10-11 14:30:36,2023-10-11 19:50:00,12.1504,60.1044,394.6678,1.5,2381111.6,100000.0,394667.8,82.3,394585.5,3427120.72,3
188,2023-10-11,TPST,2023-10-11 14:38:51,2023-10-11 19:50:00,13.649,60.1044,340.3571,1.06,2381111.6,100000.0,340357.1,73.27,340283.83,3767404.55,4
189,2023-10-11,TPST,2023-10-11 14:44:18,2023-10-11 19:50:00,14.0122,60.1044,328.9427,1.05,2381111.6,100000.0,328942.7,71.37,328871.33,4096275.89,5
190,2023-10-11,TPST,2023-10-11 14:54:46,2023-10-11 19:50:00,15.8178,60.1044,279.9794,2.07,2381111.6,100000.0,279979.4,63.22,279916.18,4376192.07,6
191,2023-10-11,TPST,2023-10-11 15:12:10,2023-10-11 19:50:00,19.7281,60.1044,204.6629,1.2,2381111.6,100000.0,204662.9,50.69,204612.21,4580804.28,7
192,2023-10-11,TPST,2023-10-11 15:18:11,2023-10-11 19:50:00,18.9443,60.1044,217.2697,1.0,2381111.6,100000.0,217269.7,52.79,217216.91,4798021.19,8
193,2023-10-11,TPST,2023-10-11 15:39:10,2023-10-11 19:50:00,19.2055,60.1044,212.9531,1.64,2381111.6,100000.0,212953.1,52.07,212901.03,5010922.22,9
194,2023-10-12,OPGN,2023-10-12 13:48:13,2023-10-12 19:50:00,21.105,9.177,-56.5174,1.73,5010922.22,100000.0,-56517.4,47.38,-56564.78,4954357.44,1
195,2023-10-12,SECO,2023-10-12 13:53:03,2023-10-12 19:50:00,2.1808,0.9299,-57.3621,6.44,5010922.22,100000.0,-57362.1,458.55,-57820.65,4896536.79,2
196,2023-10-19,BFRI,2023-10-19 14:46:04,2023-10-19 19:50:00,5.5426,5.0975,-8.0297,1.27,4896536.79,100000.0,-8029.7,180.42,-8210.12,4888326.67,1
197,2023-10-24,FRBN,2023-10-24 15:04:45,2023-10-24 19:50:00,10.7535,20.2193,88.0255,4.11,4888326.67,100000.0,88025.5,92.99,87932.51,4976259.18,1
198,2023-10-26,FBYDP,2023-10-26 15:41:19,2023-10-26 19:50:00,17.487,14.9725,-14.3794,1.76,4976259.18,100000.0,-14379.4,57.19,-14436.59,4961822.59,1
199,2023-10-27,FRBNU,2023-10-27 14:07:20,2023-10-27 19:50:00,22.4115,27.93,24.6235,1.98,4961822.59,100000.0,24623.5,44.62,24578.88,4986401.47,1
200,2023-10-27,FRBNU,2023-10-27 14:12:49,2023-10-27 19:50:00,22.6124,27.93,23.5163,3.91,4961822.59,100000.0,23516.3,44.22,23472.08,5009873.55,2
201,2023-10-27,FRBN,2023-10-27 15:10:21,2023-10-27 19:50:00,39.195,28.6881,-26.8067,2.43,4961822.59,100000.0,-26806.7,25.51,-26832.21,4983041.34,3
202,2023-11-07,CDIO,2023-11-07 15:06:19,2023-11-07 20:50:00,26.532,43.3912,63.5431,2.4,4983041.34,100000.0,63543.1,37.69,63505.41,5046546.75,1
203,2023-11-07,CDIO,2023-11-07 15:14:29,2023-11-07 20:50:00,27.4365,43.3912,58.1515,2.79,4983041.34,100000.0,58151.5,36.45,58115.05,5104661.8,2
204,2023-11-08,RMCO,2023-11-08 14:48:17,2023-11-08 20:50:00,7.1455,8.1311,13.7928,1.25,5104661.8,100000.0,13792.8,139.95,13652.85,5118314.65,1
205,2023-11-10,JGGC,2023-11-10 15:59:24,2023-11-10 20:50:00,10.9545,9.8054,-10.4895,1.18,5118314.65,100000.0,-10489.5,91.29,-10580.79,5107733.86,1
206,2023-11-13,GDHG,2023-11-13 15:23:23,2023-11-13 20:50:00,463367.8125,308227.5,-33.481,5.11,5107733.86,100000.0,-33481.0,2.0,-33483.0,5074250.86,1
207,2023-11-13,GDHG,2023-11-13 15:55:51,2023-11-13 20:50:00,445277.8125,308227.5,-30.7786,1.04,5107733.86,100000.0,-30778.6,2.0,-30780.6,5043470.26,2
208,2023-11-16,KORE,2023-11-16 15:06:49,2023-11-16 20:50:00,2.312,3.4414,48.8482,5.44,5043470.26,100000.0,48848.2,432.53,48415.67,5091885.94,1
209,2023-11-16,KORE,2023-11-16 15:14:44,2023-11-16 20:50:00,2.3115,3.4414,48.8806,1.13,5043470.26,100000.0,48880.6,432.62,48447.98,5140333.92,2
210,2023-11-16,SGD,2023-11-16 15:47:00,2023-11-16 20:50:00,13.8127,63.6505,360.8106,1.2,5043470.26,100000.0,360810.6,72.4,360738.2,5501072.12,3
211,2023-11-28,SYRE,2023-11-28 14:54:25,2023-11-28 20:50:00,11.5575,13.9849,21.0032,1.07,5501072.12,100000.0,21003.2,86.52,20916.68,5521988.8,1
212,2023-11-29,VVOS,2023-11-29 15:11:29,2023-11-29 20:50:00,12.0399,37.3913,210.5614,1.65,5521988.8,100000.0,210561.4,83.06,210478.34,5732467.14,1
213,2023-11-29,YOSH,2023-11-29 15:26:04,2023-11-29 20:50:00,1.5633,2.4439,56.3302,1.82,5521988.8,100000.0,56330.2,639.67,55690.53,5788157.67,2
214,2023-11-29,CDT,2023-11-29 15:31:08,2023-11-29 20:50:00,1251194.85,1744418.025,39.4202,1.48,5521988.8,100000.0,39420.2,2.0,39418.2,5827575.87,3
215,2023-11-29,VVOS,2023-11-29 15:52:33,2023-11-29 20:50:00,14.6428,37.3913,155.3553,2.25,5521988.8,100000.0,155355.3,68.29,155287.01,5982862.87,4
216,2023-12-06,WBUY,2023-12-06 15:29:54,2023-12-06 20:50:00,8.0502,2.2444,-72.1201,2.09,5982862.87,100000.0,-72120.1,124.22,-72244.32,5910618.55,1
217,2023-12-14,ADEX.U,2023-12-14 15:38:39,2023-12-14 20:50:00,8.7435,7.9202,-9.4167,5.54,5910618.55,100000.0,-9416.7,114.37,-9531.07,5901087.48,1
218,2023-12-22,GMBL,2023-12-22 14:43:37,2023-12-22 20:50:00,4.9245,7.1777,45.7551,1.28,5901087.48,100000.0,45755.1,203.07,45552.03,5946639.52,1
219,2024-01-31,IFBD,2024-01-31 15:49:36,2024-01-31 20:50:00,5.7896,10.9326,88.8316,7.75,5946639.52,100000.0,88831.6,172.72,88658.88,6035298.39,1
220,2024-02-01,CCTG,2024-02-01 14:59:24,2024-02-01 20:50:00,221.1,39.3015,-82.2246,3.39,6035298.39,100000.0,-82224.6,4.52,-82229.12,5953069.27,1
221,2024-02-01,NEUE,2024-02-01 15:46:06,2024-02-01 20:50:00,11.9092,6.1844,-48.0706,1.57,6035298.39,100000.0,-48070.6,83.97,-48154.57,5904914.7,2
222,2024-02-07,HOLO,2024-02-07 15:57:34,2024-02-07 20:50:00,6086.28,8849.2614,45.3969,1.01,5904914.7,100000.0,45396.9,2.0,45394.9,5950309.6,1
223,2024-02-13,BGLC,2024-02-13 14:58:13,2024-02-13 20:50:00,22.11,18.5535,-16.0855,1.73,5950309.6,100000.0,-16085.5,45.23,-16130.73,5934178.87,1
224,2024-02-13,HOLO,2024-02-13 15:56:38,2024-02-13 20:50:00,20711.04,20269.5192,-2.1318,2.14,5950309.6,100000.0,-2131.8,2.0,-2133.8,5932045.07,2
225,2024-03-06,SWIN,2024-03-06 14:41:59,2024-03-06 20:50:00,23.2255,53.8151,131.7066,1.87,5932045.07,100000.0,131706.6,43.06,131663.54,6063708.62,1
226,2024-03-13,SWIN,2024-03-13 15:29:03,2024-03-13 19:50:00,56.8729,19.4513,-65.7988,1.43,6063708.62,100000.0,-65798.8,17.58,-65816.38,5997892.23,1
227,2024-03-15,OTLK,2024-03-15 15:22:53,2024-03-15 19:50:00,6.9244,8.2373,18.959,1.29,5997892.23,100000.0,18959.0,144.42,18814.58,6016706.82,1
228,2024-03-15,SOAR,2024-03-15 15:26:21,2024-03-15 19:50:00,112.8112,94.5131,-16.2201,1.27,5997892.23,100000.0,-16220.1,8.86,-16228.96,6000477.85,2
229,2024-03-27,GCTS,2024-03-27 14:06:47,2024-03-27 19:50:00,12.5625,40.8975,225.5522,1.55,6000477.85,100000.0,225552.2,79.6,225472.6,6225950.45,1
230,2024-03-27,GCTS,2024-03-27 14:50:13,2024-03-27 19:50:00,13.7785,40.8975,196.8201,3.73,6000477.85,100000.0,196820.1,72.58,196747.52,6422697.97,2
231,2024-03-27,GCTS,2024-03-27 15:11:25,2024-03-27 19:50:00,15.3765,40.8975,165.9741,1.41,6000477.85,100000.0,165974.1,65.03,165909.07,6588607.04,3
232,2024-03-28,NTRB,2024-03-28 15:30:44,2024-03-28 19:50:00,5.025,4.3641,-13.153,1.03,6588607.04,100000.0,-13153.0,199.0,-13352.0,6575255.03,1
233,2024-04-03,JZXN,2024-04-03 14:20:13,2024-04-03 19:50:00,1985.88,746.928,-62.3881,3.64,6575255.03,100000.0,-62388.1,2.0,-62390.1,6512864.93,1
234,2024-04-04,CADL,2024-04-04 15:20:46,2024-04-04 19:50:00,2.5728,6.2887,144.4317,1.09,6512864.93,100000.0,144431.7,388.68,144043.02,6656907.95,1
235,2024-04-05,BTTR,2024-04-05 14:53:34,2024-04-05 19:50:00,4.4722,8.3192,86.0171,3.13,6656907.95,100000.0,86017.1,223.6,85793.5,6742701.45,1
236,2024-04-18,BPTH,2024-04-18 13:58:15,2024-04-18 19:50:00,6.7362,4.0249,-40.2496,1.45,6742701.45,100000.0,-40249.6,148.45,-40398.05,6702303.4,1
237,2024-04-19,TRSG,2024-04-19 14:31:47,2024-04-19 19:50:00,8.2008,6.0847,-25.803,37.87,6702303.4,100000.0,-25803.0,121.94,-25924.94,6676378.46,1
238,2024-04-23,HCP,2024-04-23 14:03:57,2024-04-23 19:50:00,25.2858,29.6357,17.203,1.5,6676378.46,100000.0,17203.0,39.55,17163.45,6693541.91,1
239,2024-04-25,BACK,2024-04-25 14:56:24,2024-04-25 19:50:00,3.9898,5.3566,34.255,4.46,6693541.91,100000.0,34255.0,250.64,34004.36,6727546.27,1
240,2024-05-03,NUVO,2024-05-03 14:27:11,2024-05-03 19:50:00,4.3215,2.0195,-53.2677,1.29,6727546.27,100000.0,-53267.7,231.4,-53499.1,6674047.17,1
241,2024-05-10,LIDR,2024-05-10 14:37:51,2024-05-10 19:50:00,2.1003,2.6733,27.2788,1.97,6674047.17,100000.0,27278.8,476.12,26802.68,6700849.85,1
242,2024-05-14,GME,2024-05-14 14:26:24,2024-05-14 19:50:00,52.059,49.8052,-4.3294,1.3,6700849.85,100000.0,-4329.4,19.21,-4348.61,6696501.24,1
243,2024-05-14,MTC,2024-05-14 14:52:22,2024-05-14 19:50:00,56.4408,69.7851,23.643,2.01,6700849.85,100000.0,23643.0,17.72,23625.28,6720126.52,2
244,2024-05-14,MTC,2024-05-14 14:54:57,2024-05-14 19:50:00,52.4208,69.7851,33.1248,1.53,6700849.85,100000.0,33124.8,19.08,33105.72,6753232.25,3
245,2024-05-14,MTC,2024-05-14 15:08:08,2024-05-14 19:50:00,54.1092,69.7851,28.9709,1.23,6700849.85,100000.0,28970.9,18.48,28952.42,6782184.66,4
246,2024-05-16,FFIE,2024-05-16 14:21:06,2024-05-16 19:50:00,42.612,65.2365,53.0942,1.49,6782184.66,100000.0,53094.2,23.47,53070.73,6835255.4,1
247,2024-05-17,DUO,2024-05-17 14:09:53,2024-05-17 19:50:00,26.3712,25.8552,-1.9567,1.0,6835255.4,100000.0,-1956.7,37.92,-1994.62,6833260.78,1
248,2024-05-17,DUO,2024-05-17 14:17:39,2024-05-17 19:50:00,24.2808,25.8552,6.4841,1.81,6835255.4,100000.0,6484.1,41.18,6442.92,6839703.69,2
249,2024-05-17,FLJ,2024-05-17 15:09:32,2024-05-17 19:50:00,1.1827,1.4464,22.296,3.33,6835255.4,100000.0,22296.0,845.52,21450.48,6861154.17,3
250,2024-05-28,LPA,2024-05-28 13:52:45,2024-05-28 19:50:00,17.7584,28.4188,60.0305,2.67,6861154.17,100000.0,60030.5,56.31,59974.19,6921128.36,1
251,2024-05-28,LPA,2024-05-28 14:18:46,2024-05-28 19:50:00,20.1452,28.4188,41.0695,2.21,6861154.17,100000.0,41069.5,49.64,41019.86,6962148.22,2
252,2024-05-31,ADRT,2024-05-31 14:27:38,2024-05-31 19:50:00,18.6729,43.89,135.0465,6.3,6962148.22,100000.0,135046.5,53.55,134992.95,7097141.16,1
253,2024-05-31,ADRT,2024-05-31 14:30:22,2024-05-31 19:50:00,19.6417,43.89,123.4529,6.66,6962148.22,100000.0,123452.9,50.91,123401.99,7220543.15,2
254,2024-06-03,CCM,2024-06-03 14:27:04,2024-06-03 19:50:00,5.9566,8.4787,42.3413,7.56,7220543.15,100000.0,42341.3,167.88,42173.42,7262716.57,1
255,2024-06-04,ADRT,2024-06-04 14:50:01,2024-06-04 19:50:00,33.3157,24.0896,-27.693,5.19,7262716.57,100000.0,-27693.0,30.02,-27723.02,7234993.55,1
256,2024-06-04,LPA,2024-06-04 14:58:09,2024-06-04 19:50:00,402.0,194.8118,-51.5394,6.77,7262716.57,100000.0,-51539.4,2.49,-51541.89,7183451.67,2
257,2024-06-04,DHAC,2024-06-04 15:33:14,2024-06-04 19:50:00,22.0497,20.4488,-7.2606,14.67,7262716.57,100000.0,-7260.6,45.35,-7305.95,7176145.72,3
258,2024-06-05,ASNS,2024-06-05 14:12:52,2024-06-05 19:50:00,26.8335,39.6008,47.5795,1.31,7176145.72,100000.0,47579.5,37.27,47542.23,7223687.95,1
259,2024-06-05,ASNS,2024-06-05 14:34:13,2024-06-05 19:50:00,21.306,39.6008,85.8667,2.2,7176145.72,100000.0,85866.7,46.94,85819.76,7309507.71,2
260,2024-06-05,ASNS,2024-06-05 14:39:48,2024-06-05 19:50:00,23.919,39.6008,65.5619,1.19,7176145.72,100000.0,65561.9,41.81,65520.09,7375027.81,3
261,2024-06-05,ASNS,2024-06-05 14:46:18,2024-06-05 19:50:00,27.939,39.6008,41.74,3.29,7176145.72,100000.0,41740.0,35.79,41704.21,7416732.01,4
262,2024-06-05,ASNS,2024-06-05 14:51:44,2024-06-05 19:50:00,27.4365,39.6008,44.336,1.05,7176145.72,100000.0,44336.0,36.45,44299.55,7461031.57,5
263,2024-06-05,ASNS,2024-06-05 14:58:35,2024-06-05 19:50:00,30.753,39.6008,28.7704,3.18,7176145.72,100000.0,28770.4,32.52,28737.88,7489769.45,6
264,2024-06-05,ASNS,2024-06-05 15:47:26,2024-06-05 19:50:00,34.17,39.6008,15.8933,3.3,7176145.72,100000.0,15893.3,29.27,15864.03,7505633.48,7
265,2024-06-12,DDC,2024-06-12 14:24:22,2024-06-12 19:50:00,32.6625,42.1444,29.0299,1.73,7505633.48,100000.0,29029.9,30.62,28999.28,7534632.77,1
266,2024-06-13,ZAPP,2024-06-13 14:04:39,2024-06-13 19:50:00,1.8291,2.4938,36.3375,8.56,7534632.77,100000.0,36337.5,546.72,35790.78,7570423.55,1
267,2024-06-13,ZAPP,2024-06-13 14:26:22,2024-06-13 19:50:00,2.3115,2.4938,7.8845,2.1,7534632.77,100000.0,7884.5,432.62,7451.88,7577875.43,2
268,2024-06-13,ZAPP,2024-06-13 14:50:49,2024-06-13 19:50:00,2.5125,2.4938,-0.7463,2.19,7534632.77,100000.0,-746.3,398.01,-1144.31,7576731.12,3
269,2024-06-13,ZAPP,2024-06-13 15:28:13,2024-06-13 19:50:00,2.4723,2.4938,0.8676,2.08,7534632.77,100000.0,867.6,404.48,463.12,7577194.24,4
270,2024-10-07,SOBR,2024-10-07 15:20:26,2024-10-07 19:50:00,66.129,99.7051,50.7737,16.95,7577194.24,100000.0,50773.7,15.12,50758.58,7627952.82,1
271,2024-10-11,TCS,2024-10-11 15:34:50,2024-10-11 19:50:00,12.874,15.406,19.667,2.07,7627952.82,100000.0,19667.0,77.68,19589.32,7647542.14,1
272,2024-10-11,TCS,2024-10-11 15:40:17,2024-10-11 19:50:00,13.3134,15.406,15.7176,1.96,7627952.82,100000.0,15717.6,75.11,15642.49,7663184.63,2
273,2024-10-17,JDZG,2024-10-17 14:04:37,2024-10-17 19:50:00,170.8701,336.2174,96.7678,1.3,7663184.63,100000.0,96767.8,5.85,96761.95,7759946.58,1
274,2024-10-17,NUZE,2024-10-17 14:27:21,2024-10-17 19:50:00,1.0353,2.2942,121.6034,3.09,7663184.63,100000.0,121603.4,965.9,120637.5,7880584.07,2
275,2024-10-17,NUZE,2024-10-17 14:41:56,2024-10-17 19:50:00,1.5175,2.2942,51.1746,1.11,7663184.63,100000.0,51174.6,658.98,50515.62,7931099.69,3
276,2024-10-17,NUZE,2024-10-17 15:01:48,2024-10-17 19:50:00,1.4572,2.2942,57.4301,1.26,7663184.63,100000.0,57430.1,686.25,56743.85,7987843.55,4
277,2024-10-17,NUZE,2024-10-17 15:23:13,2024-10-17 19:50:00,1.3216,2.2942,73.5921,1.09,7663184.63,100000.0,73592.1,756.66,72835.44,8060678.99,5
278,2024-10-18,DRUG,2024-10-18 15:15:05,2024-10-18 19:50:00,51.2894,54.9224,7.0833,1.34,8060678.99,100000.0,7083.3,19.5,7063.8,8067742.79,1
279,2024-10-23,PC,2024-10-23 14:11:59,2024-10-23 19:50:00,45.7632,13.556,-70.3779,118.23,8067742.79,100000.0,-70377.9,21.85,-70399.75,7997343.04,1
280,2024-10-23,PC,2024-10-23 14:18:39,2024-10-23 19:50:00,44.9536,13.556,-69.8444,6.59,8067742.79,100000.0,-69844.4,22.25,-69866.65,7927476.39,2
281,2024-10-23,PC,2024-10-23 15:17:48,2024-10-23 19:50:00,45.6773,13.556,-70.3222,3.9,8067742.79,100000.0,-70322.2,21.89,-70344.09,7857132.3,3
282,2024-10-23,PC,2024-10-23 15:29:02,2024-10-23 19:50:00,48.4812,13.556,-72.0386,2.39,8067742.79,100000.0,-72038.6,20.63,-72059.23,7785073.07,4
283,2024-10-24,TC,2024-10-24 14:15:21,2024-10-24 19:50:00,67.737,32.9175,-51.404,3.13,7785073.07,100000.0,-51404.0,14.76,-51418.76,7733654.31,1
284,2024-10-24,MNPR,2024-10-24 15:22:38,2024-10-24 19:50:00,12.1705,30.9225,154.0764,2.21,7785073.07,100000.0,154076.4,82.17,153994.23,7887648.55,2
285,2024-10-29,JL,2024-10-29 14:04:01,2024-10-29 19:50:00,4.8773,7.5311,54.4129,8.15,7887648.55,100000.0,54412.9,205.03,54207.87,7941856.41,1
286,2024-11-04,SPPL,2024-11-04 14:41:50,2024-11-04 20:50:00,3.0552,9.1706,200.1642,1.09,7941856.41,100000.0,200164.2,327.31,199836.89,8141693.3,1
287,2024-11-05,DJT,2024-11-05 14:48:46,2024-11-05 20:50:00,38.9639,34.0846,-12.5226,1.12,8141693.3,100000.0,-12522.6,25.66,-12548.26,8129145.04,1
288,2024-11-05,ATGL,2024-11-05 15:40:05,2024-11-05 20:50:00,9.7838,8.7032,-11.0447,10.98,8141693.3,100000.0,-11044.7,102.21,-11146.91,8117998.13,2
289,2024-11-18,MI,2024-11-18 15:45:25,2024-11-18 20:50:00,3.9195,2.1945,-44.0107,1.25,8117998.13,100000.0,-44010.7,255.13,-44265.83,8073732.29,1
290,2024-11-18,MI,2024-11-18 15:51:21,2024-11-18 20:50:00,3.819,2.1945,-42.5373,1.85,8117998.13,100000.0,-42537.3,261.85,-42799.15,8030933.15,2
291,2024-11-20,SKK,2024-11-20 15:45:48,2024-11-20 20:50:00,89.445,44.7878,-49.9271,1.83,8030933.15,100000.0,-49927.1,11.18,-49938.28,7980994.87,1
292,2024-12-10,GXAI,2024-12-10 15:57:10,2024-12-10 20:50:00,5.9094,5.7504,-2.6908,5.13,7980994.87,100000.0,-2690.8,169.22,-2860.02,7978134.84,1
293,2024-12-18,XCH,2024-12-18 14:41:52,2024-12-18 20:50:00,25.1903,2.4071,-90.4445,1.51,7978134.84,100000.0,-90444.5,39.7,-90484.2,7887650.65,1
294,2024-12-19,NVNI,2024-12-19 15:04:12,2024-12-19 20:50:00,6.9787,26.5335,280.2058,1.07,7887650.65,100000.0,280205.8,143.29,280062.51,8167713.15,1
295,2024-12-19,NVNI,2024-12-19 15:17:09,2024-12-19 20:50:00,7.1868,26.5335,269.2,2.15,7887650.65,100000.0,269200.0,139.14,269060.86,8436774.01,2
296,2024-12-19,NVNI,2024-12-19 15:27:37,2024-12-19 20:50:00,10.7535,26.5335,146.7429,6.99,7887650.65,100000.0,146742.9,92.99,146649.91,8583423.92,3
297,2024-12-19,NVNI,2024-12-19 15:38:30,2024-12-19 20:50:00,16.1805,26.5335,63.9844,7.43,7887650.65,100000.0,63984.4,61.8,63922.6,8647346.51,4
298,2024-12-19,NVNI,2024-12-19 15:49:28,2024-12-19 20:50:00,15.276,26.5335,73.694,4.29,7887650.65,100000.0,73694.0,65.46,73628.54,8720975.05,5
299,2024-12-20,ZEO,2024-12-20 15:12:23,2024-12-20 20:50:00,1.6281,1.9896,22.2046,4.36,8720975.05,100000.0,22204.6,614.21,21590.39,8742565.44,1
300,2024-12-23,DRCT,2024-12-23 14:44:59,2024-12-23 20:50:00,39.1844,288.0281,635.0573,1.51,8742565.44,100000.0,635057.3,25.52,635031.78,9377597.22,1
301,2024-12-23,DRCT,2024-12-23 14:50:25,2024-12-23 20:50:00,41.3457,288.0281,596.6338,1.45,8742565.44,100000.0,596633.8,24.19,596609.61,9974206.83,2
302,2024-12-23,DRCT,2024-12-23 15:01:31,2024-12-23 20:50:00,43.1145,288.0281,568.054,4.19,8742565.44,100000.0,568054.0,23.19,568030.81,10542237.64,3
303,2024-12-23,DRCT,2024-12-23 15:10:39,2024-12-23 20:50:00,59.1442,288.0281,386.9926,8.87,8742565.44,100000.0,386992.6,16.91,386975.69,10929213.33,4
304,2024-12-23,DRCT,2024-12-23 15:16:43,2024-12-23 20:50:00,46.9837,288.0281,513.0378,3.87,8742565.44,100000.0,513037.8,21.28,513016.52,11442229.85,5
305,2024-12-23,DRCT,2024-12-23 15:24:32,2024-12-23 20:50:00,59.697,288.0281,382.4834,4.22,8742565.44,100000.0,382483.4,16.75,382466.65,11824696.49,6
306,2024-12-23,DRCT,2024-12-23 15:34:41,2024-12-23 20:50:00,77.9377,288.0281,269.5618,9.22,8742565.44,100000.0,269561.8,12.83,269548.97,12094245.46,7
307,2024-12-23,DRCT,2024-12-23 15:40:21,2024-12-23 20:50:00,88.9927,288.0281,223.6535,1.09,8742565.44,100000.0,223653.5,11.24,223642.26,12317887.73,8
308,2024-12-27,INTZ,2024-12-27 14:50:24,2024-12-27 20:50:00,1.4773,2.1347,44.4918,1.35,12317887.73,100000.0,44491.8,676.91,43814.89,12361702.62,1
309,2024-12-30,WATT,2024-12-30 15:32:41,2024-12-30 20:50:00,54.873,74.214,35.2468,1.84,12361702.62,100000.0,35246.8,18.22,35228.58,12396931.19,1
310,2024-12-30,WATT,2024-12-30 15:51:59,2024-12-30 20:50:00,51.255,74.214,44.7937,1.05,12361702.62,100000.0,44793.7,19.51,44774.19,12441705.38,2
311,2024-12-31,IZTC,2024-12-31 15:36:17,2024-12-31 20:50:00,17.9292,15.9401,-11.0945,4.98,12441705.38,100000.0,-11094.5,55.77,-11150.27,12430555.11,1
312,2025-01-06,MSS,2025-01-06 14:55:13,2025-01-06 20:50:00,1.3709,1.737,26.7066,1.94,12430555.11,100000.0,26706.6,729.45,25977.15,12456532.26,1
313,2025-01-06,BOXL,2025-01-06 15:03:37,2025-01-06 20:50:00,25.6275,46.686,82.1715,14.13,12430555.11,100000.0,82171.5,39.02,82132.48,12538664.74,2
314,2025-01-28,SLXN,2025-01-28 14:46:00,2025-01-28 20:50:00,18.3915,19.0024,3.3215,1.69,12538664.74,100000.0,3321.5,54.37,3267.13,12541931.87,1
315,2025-01-29,XFOR,2025-01-29 14:49:02,2025-01-29 20:50:00,14.7645,20.7201,40.3375,1.29,12541931.87,100000.0,40337.5,67.73,40269.77,12582201.64,1
316,2025-01-31,DXF,2025-01-31 15:15:32,2025-01-31 20:50:00,23.125,28.1454,21.7094,1.38,12582201.64,100000.0,21709.4,43.24,21666.16,12603867.79,1
317,2025-01-31,DXF,2025-01-31 15:58:23,2025-01-31 20:50:00,46.8229,28.1454,-39.8898,3.16,12582201.64,100000.0,-39889.8,21.36,-39911.16,12563956.63,2
318,2025-02-06,BOWN,2025-02-06 15:28:57,2025-02-06 20:50:00,4.5627,3.4415,-24.5737,4.27,12563956.63,100000.0,-24573.7,219.17,-24792.87,12539163.77,1
319,2025-02-14,INLF,2025-02-14 14:51:42,2025-02-14 20:50:00,166.1064,259.6692,56.327,1.36,12539163.77,100000.0,56327.0,6.02,56320.98,12595484.75,1
320,2025-02-14,INLF,2025-02-14 15:12:48,2025-02-14 20:50:00,183.8748,259.6692,41.2207,1.48,12539163.77,100000.0,41220.7,5.44,41215.26,12636700.01,2
