date,symbol,ret_pct,exit_px,window_dolvol_30m,last_bar_dolvol,window_shares,pct_vol_10k,pct_vol_25k,pct_vol_50k,pct_vol_100k,pct_vol_250k
2026-01-29,TCGL,834.94,90.6728,8964995.0,0.0,102870.0,0.11,0.28,0.56,1.12,2.79
2026-01-29,NNNN,37.43,28.728,3947494.0,19006.0,110410.0,0.25,0.63,1.27,2.53,6.33
2026-01-29,ANL,70.11,6.5137,3410811.0,0.0,588264.0,0.29,0.73,1.47,2.93,7.33
2026-01-30,ELPW,2606.42,1170.666,5676016.0,0.0,4987.0,0.18,0.44,0.88,1.76,4.4
2026-01-30,ELPW,804.38,1170.666,5676016.0,0.0,4987.0,0.18,0.44,0.88,1.76,4.4
2026-01-30,ELPW,674.5,1170.666,5676016.0,0.0,4987.0,0.18,0.44,0.88,1.76,4.4
2026-02-04,PHOE,-23.79,18.9725,418780.0,26341.0,20558.0,2.39,5.97,11.94,23.88,59.7
2026-02-11,NCI,163.15,2.6434,27571831.0,928880.0,10600997.0,0.04,0.09,0.18,0.36,0.91
2026-02-11,NCI,160.42,2.6434,27571831.0,928880.0,10600997.0,0.04,0.09,0.18,0.36,0.91
2026-02-26,CZR,10.46,24.2891,129972912.0,7523380.0,5398560.0,0.01,0.02,0.04,0.08,0.19
2026-03-03,BRAI,56.24,28.1694,386998.0,0.0,14000.0,2.58,6.46,12.92,25.84,64.6
2026-03-03,BRAI,54.35,28.1694,386998.0,0.0,14000.0,2.58,6.46,12.92,25.84,64.6
2026-03-09,GSIW,258.69,34.9125,5778772.0,671921.0,192421.0,0.17,0.43,0.87,1.73,4.33
2026-03-09,GSIW,224.66,34.9125,5778772.0,671921.0,192421.0,0.17,0.43,0.87,1.73,4.33
2026-03-09,GSIW,224.66,34.9125,5778772.0,671921.0,192421.0,0.17,0.43,0.87,1.73,4.33
2026-03-09,GSIW,131.59,34.9125,5778772.0,671921.0,192421.0,0.17,0.43,0.87,1.73,4.33
2026-03-09,GSIW,105.56,34.9125,5778772.0,671921.0,192421.0,0.17,0.43,0.87,1.73,4.33
2026-03-11,AMCI,0.91,7.3017,3063.0,0.0,435.0,326.48,816.19,1632.39,3264.77,8161.93
2026-03-16,WNW,-61.19,214.4625,17087455.0,593620.0,65239.0,0.06,0.15,0.29,0.59,1.46
2026-03-16,LNZA,10.92,13.3765,307177.0,14222.0,22169.0,3.26,8.14,16.28,32.55,81.39
2026-03-23,VRM,-6.64,12.8079,74603.0,0.0,5507.0,13.4,33.51,67.02,134.04,335.11
2026-03-25,UGRO,139.87,36.2092,48158331.0,0.0,1643752.0,0.02,0.05,0.1,0.21,0.52
2026-03-25,UGRO,140.84,36.2092,48158331.0,0.0,1643752.0,0.02,0.05,0.1,0.21,0.52
2026-03-25,UGRO,169.07,36.2092,48158331.0,0.0,1643752.0,0.02,0.05,0.1,0.21,0.52
2026-03-25,UGRO,220.97,36.2092,48158331.0,0.0,1643752.0,0.02,0.05,0.1,0.21,0.52
2026-03-25,UGRO,226.65,36.2092,48158331.0,0.0,1643752.0,0.02,0.05,0.1,0.21,0.52
2026-03-25,UGRO,281.43,36.2092,48158331.0,0.0,1643752.0,0.02,0.05,0.1,0.21,0.52
2026-03-25,UGRO,310.35,36.2092,48158331.0,0.0,1643752.0,0.02,0.05,0.1,0.21,0.52
2026-03-27,ARTL,-9.35,10.9326,24655620.0,455239.0,2072998.0,0.04,0.1,0.2,0.41,1.01
2026-04-01,SST,63.41,5.2718,7967784.0,276932.0,1506924.0,0.13,0.31,0.63,1.26,3.14
2026-04-09,AFJK,30.77,65.7452,1483826.0,0.0,22587.0,0.67,1.68,3.37,6.74,16.85
2026-04-09,BBGI,84.11,10.9726,36778038.0,0.0,3353689.0,0.03,0.07,0.14,0.27,0.68
2026-04-13,RMSG,55.7,2.3941,65694894.0,1017942.0,27310623.0,0.02,0.04,0.08,0.15,0.38
2026-04-14,SNAL,71.68,1.9152,47449393.0,2143753.0,23896531.0,0.02,0.05,0.11,0.21,0.53
2026-04-16,ONFO,15.09,1.6309,13930308.0,568130.0,8835201.0,0.07,0.18,0.36,0.72,1.79
2026-05-08,ANPA,-12.04,7.0723,32704.0,1411.0,4601.0,30.58,76.44,152.89,305.77,764.44
2026-05-08,ANPA,-16.82,7.0723,32704.0,1411.0,4601.0,30.58,76.44,152.89,305.77,764.44
2026-05-08,ANPA,-25.14,7.0723,32704.0,1411.0,4601.0,30.58,76.44,152.89,305.77,764.44
2026-05-08,AEHL,-38.96,1.2269,25404286.0,1566268.0,21127719.0,0.04,0.1,0.2,0.39,0.98
2026-05-08,STFS,16.17,10.2743,396407.0,2359.0,39230.0,2.52,6.31,12.61,25.23,63.07
2026-05-08,ANPA,-0.89,7.0723,32704.0,1411.0,4601.0,30.58,76.44,152.89,305.77,764.44
2026-05-08,STFS,-9.29,10.2743,396407.0,2359.0,39230.0,2.52,6.31,12.61,25.23,63.07
2026-05-08,STFS,-11.18,10.2743,396407.0,2359.0,39230.0,2.52,6.31,12.61,25.23,63.07
2026-05-08,AEHL,-26.46,1.2269,25404286.0,1566268.0,21127719.0,0.04,0.1,0.2,0.39,0.98
2026-05-08,NEPH,-10.03,3.3815,6457.0,0.0,1843.0,154.87,387.16,774.33,1548.65,3871.63
2026-05-08,PHOE,-38.07,24.7829,298275.0,2484.0,12081.0,3.35,8.38,16.76,33.53,83.82
2026-05-08,STFS,0.52,10.2743,396407.0,2359.0,39230.0,2.52,6.31,12.61,25.23,63.07
2026-05-08,STFS,7.16,10.2743,396407.0,2359.0,39230.0,2.52,6.31,12.61,25.23,63.07
